func,duration,bytes
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
bytes,0,1325113432
global,4.50932e+11,0
read_triplets,4.39429e+10,0
triplets_to_map,7.71156e+08,0
build_csr,1.07455e+07,0
read_triplets,3.76846e+10,0
triplets_to_map,9.31015e+08,0
build_csr,229408,0
build_csr,205272,0
build_csr,180931,0
build_csr,159088,0
build_csr,226003,0
build_csr,283376,0
build_csr,223580,0
build_csr,165273,0
build_csr,234864,0
build_csr,294069,0
build_csr,249785,0
build_csr,300194,0
build_csr,315066,0
build_csr,1.08723e+06,0
build_csr,1.51969e+06,0
build_csr,692261,0
build_csr,259609,0
build_csr,230273,0
build_csr,201218,0
build_csr,184201,0
build_csr,205416,0
build_csr,203672,0
build_csr,254760,0
build_csr,307774,0
build_csr,226901,0
build_csr,164968,0
build_csr,135216,0
build_csr,128546,0
build_csr,151564,0
build_csr,248440,0
build_csr,155622,0
build_csr,118699,0
build_csr,98836,0
build_csr,24323,0
build_csr,23113,0
build_csr,23357,0
build_csr,23263,0
build_csr,23337,0
build_csr,23316,0
build_csr,23629,0
build_csr,23455,0
build_csr,23448,0
build_csr,24101,0
build_csr,23480,0
build_csr,23647,0
build_csr,23601,0
build_csr,23899,0
build_csr,23388,0
build_csr,23498,0
build_csr,23330,0
