func,duration,bytes
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
bytes,0,1197810504
global,4.5097e+11,0
read_triplets,4.34393e+10,0
triplets_to_map,5.8805e+08,0
build_csr,1.03039e+07,0
read_triplets,3.76766e+10,0
triplets_to_map,6.74556e+08,0
build_csr,159633,0
build_csr,22942,0
build_csr,23516,0
build_csr,23439,0
build_csr,24031,0
build_csr,24359,0
build_csr,23842,0
build_csr,24477,0
build_csr,24060,0
build_csr,23756,0
build_csr,23772,0
build_csr,24146,0
build_csr,24228,0
build_csr,121315,0
build_csr,106944,0
build_csr,115146,0
build_csr,136149,0
build_csr,122798,0
build_csr,133874,0
build_csr,141505,0
build_csr,170171,0
build_csr,215383,0
build_csr,240226,0
build_csr,229918,0
build_csr,220841,0
build_csr,177174,0
build_csr,182055,0
build_csr,152861,0
build_csr,139681,0
build_csr,266090,0
build_csr,286659,0
build_csr,477193,0
build_csr,474221,0
build_csr,309879,0
build_csr,342869,0
build_csr,851169,0
build_csr,161216,0
build_csr,111078,0
build_csr,1.04746e+06,0
build_csr,184716,0
build_csr,94050,0
build_csr,23699,0
build_csr,141419,0
build_csr,189646,0
build_csr,207596,0
build_csr,237237,0
