func,duration,bytes
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
bytes,0,555751436
global,3.14817e+12,0
read_triplets,4.76035e+11,0
triplets_to_map,1.36965e+09,0
read_triplets,4.62033e+10,0
triplets_to_map,1.59027e+09,0
bitmaps,8.16941e+06,0
filter,666820,0
filter,750805,0
filter,412538,0
filter,470367,0
filter,538696,0
filter,3.1465e+06,0
filter,1.68853e+07,0
filter,2.52922e+07,0
filter,2.68541e+07,0
filter,2.44929e+07,0
filter,4.01735e+07,0
filter,9.31526e+07,0
filter,7.68201e+07,0
filter,5.48364e+07,0
filter,1.81492e+07,0
filter,1.89228e+07,0
wait_all,3.70004e+08,0
deserialize,24361,0
mult,1.47741e+07,0
deserialize,23923,0
mult,1.47066e+07,0
deserialize,23216,0
mult,1.4712e+07,0
deserialize,23022,0
mult,1.46788e+07,0
deserialize,22001,0
mult,1.47367e+07,0
deserialize,22756,0
mult,1.47268e+07,0
deserialize,23130,0
mult,1.47091e+07,0
deserialize,22670,0
mult,1.49061e+07,0
deserialize,23779,0
mult,1.72581e+07,0
deserialize,23539,0
mult,2.24323e+08,0
deserialize,26943,0
mult,4.28936e+08,0
deserialize,24947,0
mult,1.82494e+09,0
deserialize,25169,0
mult,5.14676e+09,0
deserialize,31572,0
mult,1.27354e+09,0
deserialize,26379,0
mult,2.0784e+08,0
deserialize,25769,0
mult,4.63739e+07,0
wait_all,2.17551e+09,0
deserialize,21807,0
mult,1.51673e+07,0
deserialize,23929,0
mult,1.52246e+07,0
deserialize,22829,0
mult,1.52246e+07,0
deserialize,22318,0
mult,1.51098e+07,0
deserialize,22390,0
mult,1.50635e+07,0
deserialize,23272,0
mult,1.53882e+07,0
deserialize,24225,0
mult,1.50072e+07,0
deserialize,22629,0
mult,1.55392e+07,0
deserialize,24450,0
mult,1.69742e+07,0
deserialize,23999,0
mult,7.3154e+07,0
deserialize,23786,0
mult,3.88287e+08,0
deserialize,25202,0
mult,1.76022e+09,0
deserialize,24942,0
mult,4.90125e+09,0
deserialize,31849,0
mult,1.22756e+09,0
deserialize,26366,0
mult,1.9789e+08,0
deserialize,26729,0
mult,4.46245e+07,0
wait_all,1.65324e+09,0
deserialize,21908,0
mult,1.49846e+07,0
