func,duration,bytes
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
bytes,0,88351028
global,2.54735e+12,0
read_triplets,2.74066e+11,0
triplets_to_map,1.03025e+09,0
read_triplets,3.17897e+10,0
triplets_to_map,1.38531e+09,0
bitmaps,2.368e+06,0
filter,687094,0
filter,1.02108e+06,0
filter,584573,0
filter,519006,0
filter,552576,0
filter,565930,0
filter,650810,0
filter,1.45814e+06,0
filter,536192,0
filter,923613,0
filter,2.51292e+07,0
filter,4.53484e+07,0
filter,3.16799e+07,0
filter,1.07409e+06,0
filter,863522,0
filter,724277,0
wait_all,9.64405e+07,0
deserialize,8509,0
mult,8.49606e+06,0
deserialize,8119,0
mult,8.41918e+06,0
deserialize,6831,0
mult,8.35125e+06,0
deserialize,6413,0
mult,8.27307e+06,0
deserialize,6459,0
mult,8.25583e+06,0
deserialize,6317,0
mult,8.43732e+06,0
deserialize,6579,0
mult,8.04863e+06,0
deserialize,6641,0
mult,8.11445e+06,0
deserialize,6596,0
mult,7.98084e+06,0
deserialize,6609,0
mult,7.9894e+06,0
deserialize,7310,0
mult,6.45295e+08,0
deserialize,22663,0
mult,1.21657e+09,0
deserialize,11800,0
mult,1.25182e+07,0
deserialize,8436,0
mult,7.87146e+06,0
deserialize,6589,0
mult,7.86452e+06,0
deserialize,6765,0
mult,8.03532e+06,0
wait_all,1.78253e+08,0
deserialize,8583,0
mult,8.18593e+06,0
deserialize,7070,0
mult,7.9976e+06,0
deserialize,6443,0
mult,8.0478e+06,0
deserialize,6813,0
mult,8.06215e+06,0
deserialize,6510,0
mult,8.25985e+06,0
deserialize,6726,0
mult,8.41266e+06,0
deserialize,6471,0
mult,8.13016e+06,0
deserialize,6461,0
mult,8.35718e+06,0
deserialize,6406,0
mult,8.16102e+06,0
deserialize,6711,0
mult,8.01906e+06,0
deserialize,6896,0
mult,6.09973e+08,0
deserialize,21301,0
mult,9.97077e+08,0
deserialize,11276,0
mult,1.06123e+07,0
deserialize,8024,0
mult,7.83685e+06,0
deserialize,6570,0
mult,8.02928e+06,0
deserialize,6368,0
mult,7.86475e+06,0
wait_all,2.35205e+08,0
deserialize,7961,0
mult,7.99613e+06,0
deserialize,7447,0
mult,7.94941e+06,0
deserialize,6720,0
mult,7.855e+06,0
deserialize,6090,0
mult,8.08853e+06,0
deserialize,6439,0
mult,7.8053e+06,0
deserialize,6456,0
mult,7.85014e+06,0
deserialize,6627,0
mult,7.78188e+06,0
deserialize,7139,0
mult,7.82936e+06,0
deserialize,6354,0
mult,7.77916e+06,0
deserialize,6255,0
mult,7.97602e+06,0
deserialize,6990,0
mult,6.10359e+08,0
deserialize,20738,0
mult,9.95321e+08,0
deserialize,11131,0
mult,1.2223e+07,0
deserialize,7886,0
mult,7.8185e+06,0
deserialize,6721,0
mult,7.82715e+06,0
deserialize,6237,0
mult,7.81692e+06,0
wait_all,2.45627e+08,0
deserialize,8140,0
mult,8.12246e+06,0
deserialize,6832,0
mult,8.00628e+06,0
deserialize,6360,0
mult,7.91865e+06,0
deserialize,6290,0
mult,8.13656e+06,0
deserialize,6346,0
mult,7.84379e+06,0
deserialize,6096,0
mult,7.91737e+06,0
deserialize,6490,0
mult,8.09944e+06,0
deserialize,6373,0
mult,7.94055e+06,0
deserialize,6147,0
mult,7.98975e+06,0
deserialize,6549,0
mult,8.01384e+06,0
deserialize,6469,0
mult,6.10066e+08,0
deserialize,21373,0
mult,9.99322e+08,0
deserialize,11313,0
mult,1.07987e+07,0
deserialize,7853,0
mult,8.49794e+06,0
deserialize,6587,0
mult,8.54215e+06,0
deserialize,6350,0
mult,8.66488e+06,0
wait_all,2.33328e+08,0
deserialize,8364,0
mult,8.94018e+06,0
deserialize,7053,0
mult,8.34966e+06,0
deserialize,6523,0
mult,8.48174e+06,0
deserialize,6420,0
mult,8.5872e+06,0
deserialize,6500,0
mult,8.4378e+06,0
deserialize,6273,0
mult,8.44066e+06,0
deserialize,6323,0
mult,8.62363e+06,0
deserialize,6250,0
mult,8.42564e+06,0
deserialize,6344,0
mult,8.66274e+06,0
deserialize,6459,0
mult,8.37937e+06,0
deserialize,7094,0
mult,6.10081e+08,0
deserialize,21710,0
mult,9.93661e+08,0
deserialize,11709,0
mult,1.05811e+07,0
deserialize,8726,0
mult,7.91478e+06,0
deserialize,6728,0
mult,8.05786e+06,0
deserialize,6786,0
mult,8.07555e+06,0
gemm,1.8208e+09,0
wait_all,9.26018e+07,0
deserialize,8750,0
mult,8.75888e+06,0
deserialize,7861,0
mult,8.65464e+06,0
deserialize,7081,0
mult,8.61086e+06,0
deserialize,6486,0
mult,8.49763e+06,0
deserialize,6521,0
mult,8.27382e+06,0
deserialize,6541,0
mult,8.35382e+06,0
deserialize,17347,0
mult,8.32359e+06,0
deserialize,6576,0
mult,8.53599e+06,0
deserialize,6532,0
mult,8.69027e+06,0
deserialize,6959,0
mult,8.55703e+06,0
deserialize,7083,0
mult,6.10711e+08,0
deserialize,22989,0
mult,9.9638e+08,0
deserialize,10978,0
mult,1.22241e+07,0
deserialize,8448,0
mult,7.79616e+06,0
deserialize,7151,0
mult,7.79328e+06,0
deserialize,7009,0
mult,7.79679e+06,0
gemm,1.82297e+09,0
wait_all,1.01721e+08,0
deserialize,8651,0
mult,8.26984e+06,0
deserialize,7710,0
mult,8.15058e+06,0
deserialize,7043,0
mult,7.93504e+06,0
deserialize,6582,0
mult,7.81342e+06,0
deserialize,6901,0
mult,7.95014e+06,0
deserialize,6464,0
mult,8.233e+06,0
deserialize,6709,0
mult,8.03553e+06,0
deserialize,7139,0
mult,7.87156e+06,0
deserialize,6272,0
mult,7.891e+06,0
deserialize,6577,0
mult,7.88623e+06,0
deserialize,7214,0
mult,6.1053e+08,0
deserialize,21037,0
mult,9.92053e+08,0
deserialize,11457,0
mult,1.31023e+07,0
deserialize,8651,0
mult,9.57129e+06,0
deserialize,6927,0
mult,7.85068e+06,0
deserialize,6845,0
mult,7.89876e+06,0
gemm,1.81087e+09,0
wait_all,9.04708e+07,0
deserialize,8197,0
mult,7.94938e+06,0
deserialize,7694,0
mult,7.78063e+06,0
deserialize,7181,0
mult,7.8568e+06,0
deserialize,6754,0
mult,7.94841e+06,0
deserialize,6517,0
mult,7.86746e+06,0
deserialize,7239,0
mult,7.94921e+06,0
deserialize,6327,0
mult,7.87066e+06,0
deserialize,6666,0
mult,7.87387e+06,0
deserialize,6221,0
mult,7.9069e+06,0
deserialize,6438,0
mult,7.80918e+06,0
deserialize,7165,0
mult,6.10606e+08,0
deserialize,22597,0
mult,9.9483e+08,0
deserialize,11346,0
mult,1.22511e+07,0
deserialize,8280,0
mult,7.85743e+06,0
deserialize,7019,0
mult,7.8926e+06,0
deserialize,6535,0
mult,7.91954e+06,0
gemm,1.80807e+09,0
wait_all,9.08663e+07,0
deserialize,9434,0
mult,8.11512e+06,0
deserialize,7703,0
mult,7.8997e+06,0
deserialize,7019,0
mult,7.83257e+06,0
deserialize,7212,0
mult,7.89168e+06,0
deserialize,7124,0
mult,7.8808e+06,0
deserialize,6924,0
mult,7.92907e+06,0
deserialize,6703,0
mult,7.92318e+06,0
deserialize,7126,0
mult,8.0001e+06,0
deserialize,6438,0
mult,7.79397e+06,0
deserialize,7118,0
mult,7.89598e+06,0
deserialize,7631,0
mult,6.10517e+08,0
deserialize,22870,0
mult,9.93366e+08,0
deserialize,11763,0
mult,1.0548e+07,0
deserialize,9277,0
mult,7.79598e+06,0
deserialize,7918,0
mult,7.8065e+06,0
deserialize,7993,0
mult,7.79238e+06,0
gemm,1.81396e+09,0
wait_all,9.24769e+07,0
deserialize,8237,0
mult,8.18308e+06,0
deserialize,9662,0
mult,7.82762e+06,0
deserialize,7768,0
mult,7.84545e+06,0
deserialize,7888,0
mult,7.8363e+06,0
deserialize,7956,0
mult,7.87514e+06,0
deserialize,7555,0
mult,8.05224e+06,0
deserialize,7710,0
mult,7.9471e+06,0
deserialize,7903,0
mult,8.00527e+06,0
deserialize,7685,0
mult,7.81409e+06,0
deserialize,8061,0
mult,7.84699e+06,0
deserialize,8009,0
mult,6.10283e+08,0
deserialize,23367,0
mult,9.96198e+08,0
deserialize,10928,0
mult,1.07137e+07,0
deserialize,8699,0
mult,8.35078e+06,0
deserialize,7120,0
mult,8.22046e+06,0
deserialize,6612,0
mult,8.25886e+06,0
gemm,1.81439e+09,0
wait_all,9.44366e+07,0
deserialize,8351,0
mult,8.36202e+06,0
deserialize,8326,0
mult,7.91011e+06,0
deserialize,7146,0
mult,8.0723e+06,0
deserialize,7185,0
mult,7.97776e+06,0
deserialize,6619,0
mult,8.00069e+06,0
deserialize,6855,0
mult,8.21887e+06,0
deserialize,6750,0
mult,7.93682e+06,0
deserialize,6643,0
mult,8.35328e+06,0
deserialize,6741,0
mult,8.15532e+06,0
deserialize,7069,0
mult,8.06704e+06,0
deserialize,7805,0
mult,6.08149e+08,0
deserialize,22674,0
mult,9.94937e+08,0
deserialize,11120,0
mult,1.22161e+07,0
deserialize,8570,0
mult,7.77678e+06,0
deserialize,7150,0
mult,7.80481e+06,0
deserialize,6546,0
mult,7.78239e+06,0
gemm,1.80825e+09,0
wait_all,9.09446e+07,0
deserialize,8248,0
mult,8.21051e+06,0
deserialize,7707,0
mult,7.78936e+06,0
deserialize,6907,0
mult,7.89309e+06,0
deserialize,6555,0
mult,7.95479e+06,0
deserialize,23861,0
mult,8.08198e+06,0
deserialize,7041,0
mult,8.16079e+06,0
deserialize,7004,0
mult,7.79293e+06,0
deserialize,6601,0
mult,7.88735e+06,0
deserialize,7010,0
mult,7.77772e+06,0
deserialize,6587,0
mult,7.87182e+06,0
deserialize,7308,0
mult,6.08345e+08,0
deserialize,21613,0
mult,9.94481e+08,0
deserialize,10794,0
mult,1.06548e+07,0
deserialize,8364,0
mult,8.11653e+06,0
deserialize,7086,0
mult,8.04101e+06,0
deserialize,6675,0
mult,8.01194e+06,0
gemm,1.81627e+09,0
wait_all,9.78174e+07,0
deserialize,8622,0
mult,7.99457e+06,0
deserialize,8436,0
mult,7.91194e+06,0
deserialize,6993,0
mult,7.96238e+06,0
deserialize,6837,0
mult,7.89455e+06,0
deserialize,6892,0
mult,7.94547e+06,0
deserialize,6820,0
mult,8.07095e+06,0
deserialize,6279,0
mult,7.9879e+06,0
deserialize,7400,0
mult,7.96383e+06,0
deserialize,6264,0
mult,8.00485e+06,0
deserialize,6563,0
mult,8.14923e+06,0
deserialize,7597,0
mult,6.08025e+08,0
deserialize,21088,0
mult,9.94704e+08,0
deserialize,11584,0
mult,1.22587e+07,0
deserialize,8449,0
mult,7.77817e+06,0
deserialize,7104,0
mult,7.78436e+06,0
deserialize,6710,0
mult,7.78167e+06,0
gemm,1.83515e+09,0
wait_all,9.22168e+07,0
deserialize,9459,0
mult,1.4059e+07,0
deserialize,4990,0
mult,9.03993e+06,0
deserialize,7409,0
mult,7.79499e+06,0
deserialize,6453,0
mult,7.8639e+06,0
deserialize,6577,0
mult,7.96219e+06,0
deserialize,6560,0
mult,7.98282e+06,0
deserialize,6983,0
mult,8.13177e+06,0
deserialize,6602,0
mult,7.94019e+06,0
deserialize,6439,0
mult,7.92857e+06,0
deserialize,6418,0
mult,7.92496e+06,0
deserialize,7289,0
mult,6.22535e+08,0
deserialize,22458,0
mult,9.97412e+08,0
deserialize,10603,0
mult,1.07534e+07,0
deserialize,7875,0
mult,8.48135e+06,0
deserialize,6700,0
mult,8.46901e+06,0
deserialize,6255,0
mult,8.44873e+06,0
gemm,1.83771e+09,0
wait_all,1.02668e+08,0
deserialize,8139,0
mult,8.15678e+06,0
deserialize,8442,0
mult,7.865e+06,0
deserialize,8234,0
mult,7.83972e+06,0
deserialize,7752,0
mult,7.79601e+06,0
deserialize,7714,0
mult,7.9429e+06,0
deserialize,7580,0
mult,8.06437e+06,0
deserialize,7796,0
mult,7.97627e+06,0
deserialize,8036,0
mult,7.8728e+06,0
deserialize,7343,0
mult,7.79189e+06,0
deserialize,8047,0
mult,7.80126e+06,0
deserialize,7581,0
mult,6.24244e+08,0
deserialize,24065,0
mult,9.95068e+08,0
deserialize,11130,0
mult,1.22474e+07,0
deserialize,8234,0
