func,duration,bytes
bytes,0,32652800
global,4.25306e+10,0
gemm,1.99219e+09,0
gemm,1.98888e+09,0
gemm,1.99879e+09,0
gemm,1.99784e+09,0
gemm,1.98667e+09,0
